date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:14:36	23609/23609	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5c39%22	https://jekyllrb.com/news/2015/01/20/jekyll-meet-and-greet/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2015/01/20/jekyll-meet-and-greet/index.html	(from https://jekyllrb.com/news/)
01:14:36	22176/22176	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-56a0%22	https://jekyllrb.com/news/2014/12/22/jekyll-2-5-3-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/12/22/jekyll-2-5-3-released/index.html	(from https://jekyllrb.com/news/)
01:14:36	22616/22616	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5858%22	https://jekyllrb.com/news/2014/12/17/alfredxing-welcome-to-jekyll-core/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/12/17/alfredxing-welcome-to-jekyll-core/index.html	(from https://jekyllrb.com/news/)
01:14:36	22926/22926	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-598e%22	https://jekyllrb.com/news/2014/11/12/jekyll-2-5-2-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/11/12/jekyll-2-5-2-released/index.html	(from https://jekyllrb.com/news/)
01:14:37	23102/23102	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5a3e%22	https://jekyllrb.com/news/2014/11/09/jekyll-2-5-1-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/11/09/jekyll-2-5-1-released/index.html	(from https://jekyllrb.com/news/)
01:14:37	24145/24145	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5e51%22	https://jekyllrb.com/news/2014/09/09/jekyll-2-4-0-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/09/09/jekyll-2-4-0-released/index.html	(from https://jekyllrb.com/news/)
01:14:37	24214/24214	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5e96%22	https://jekyllrb.com/news/2014/08/10/jekyll-2-3-0-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/08/10/jekyll-2-3-0-released/index.html	(from https://jekyllrb.com/news/)
01:14:38	25725/25725	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-647d%22	https://jekyllrb.com/news/2014/11/05/jekylls-midlife-crisis-jekyll-turns-2-5-0/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/11/05/jekylls-midlife-crisis-jekyll-turns-2-5-0/index.html	(from https://jekyllrb.com/news/)
01:14:38	22100/22100	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5654%22	https://jekyllrb.com/news/2014/07/29/jekyll-2-2-0-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/07/29/jekyll-2-2-0-released/index.html	(from https://jekyllrb.com/news/)
01:14:38	22770/22770	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-58f2%22	https://jekyllrb.com/news/2014/07/01/jekyll-2-1-1-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/07/01/jekyll-2-1-1-released/index.html	(from https://jekyllrb.com/news/)
01:14:38	23987/23987	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5db3%22	https://jekyllrb.com/news/2014/06/28/jekyll-turns-21-i-mean-2-1-0/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/06/28/jekyll-turns-21-i-mean-2-1-0/index.html	(from https://jekyllrb.com/news/)
01:14:39	22631/22631	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5867%22	https://jekyllrb.com/news/2014/05/08/jekyll-2-0-3-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/05/08/jekyll-2-0-3-released/index.html	(from https://jekyllrb.com/news/)
01:14:39	27377/27377	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-6af1%22	https://jekyllrb.com/news/2014/05/06/jekyll-turns-2-0-0/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/05/06/jekyll-turns-2-0-0/index.html	(from https://jekyllrb.com/news/)
01:14:39	22862/22862	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-594e%22	https://jekyllrb.com/news/2014/03/27/jekyll-1-5-1-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/03/27/jekyll-1-5-1-released/index.html	(from https://jekyllrb.com/news/)
01:14:39	22411/22411	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-578b%22	https://jekyllrb.com/news/2014/06/04/jekyll-stickers-1-dollar-stickermule/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/06/04/jekyll-stickers-1-dollar-stickermule/index.html	(from https://jekyllrb.com/news/)
01:14:40	22641/22641	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5871%22	https://jekyllrb.com/news/2014/03/24/jekyll-1-5-0-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/03/24/jekyll-1-5-0-released/index.html	(from https://jekyllrb.com/news/)
01:14:40	23674/23674	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5c7a%22	https://jekyllrb.com/news/2014/01/13/jekyll-1-4-3-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2014/01/13/jekyll-1-4-3-released/index.html	(from https://jekyllrb.com/news/)
01:14:40	22195/22195	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-56b3%22	https://jekyllrb.com/news/2013/12/09/jekyll-1-4-1-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/12/09/jekyll-1-4-1-released/index.html	(from https://jekyllrb.com/news/)
01:14:40	22764/22764	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-58ec%22	https://jekyllrb.com/news/2013/12/16/jekyll-1-4-2-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/12/16/jekyll-1-4-2-released/index.html	(from https://jekyllrb.com/news/)
01:14:41	23188/23188	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5a94%22	https://jekyllrb.com/news/2013/12/07/jekyll-1-4-0-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/12/07/jekyll-1-4-0-released/index.html	(from https://jekyllrb.com/news/)
01:14:41	24331/24331	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5f0b%22	https://jekyllrb.com/news/2013/11/04/jekyll-1-3-0-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/11/04/jekyll-1-3-0-released/index.html	(from https://jekyllrb.com/news/)
01:14:41	22750/22750	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-58de%22	https://jekyllrb.com/news/2013/10/28/jekyll-1-3-0-rc1-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/10/28/jekyll-1-3-0-rc1-released/index.html	(from https://jekyllrb.com/news/)
01:14:41	22621/22621	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-585d%22	https://jekyllrb.com/news/2013/11/26/jekyll-1-3-1-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/11/26/jekyll-1-3-1-released/index.html	(from https://jekyllrb.com/news/)
01:14:42	22724/22724	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-58c4%22	https://jekyllrb.com/news/2013/09/14/jekyll-1-2-1-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/09/14/jekyll-1-2-1-released/index.html	(from https://jekyllrb.com/news/)
01:14:42	23557/23557	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5c05%22	https://jekyllrb.com/news/2013/09/06/jekyll-1-2-0-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/09/06/jekyll-1-2-0-released/index.html	(from https://jekyllrb.com/news/)
01:14:42	23001/23001	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-59d9%22	https://jekyllrb.com/news/2013/07/25/jekyll-1-1-2-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/07/25/jekyll-1-1-2-released/index.html	(from https://jekyllrb.com/news/)
01:14:42	23013/23013	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-59e5%22	https://jekyllrb.com/news/2013/07/25/jekyll-1-0-4-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/07/25/jekyll-1-0-4-released/index.html	(from https://jekyllrb.com/news/)
01:14:43	22908/22908	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-597c%22	https://jekyllrb.com/news/2013/07/24/jekyll-1-1-1-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/07/24/jekyll-1-1-1-released/index.html	(from https://jekyllrb.com/news/)
01:14:43	23253/23253	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5ad5%22	https://jekyllrb.com/news/2013/07/14/jekyll-1-1-0-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/07/14/jekyll-1-1-0-released/index.html	(from https://jekyllrb.com/news/)
01:14:43	22905/22905	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5979%22	https://jekyllrb.com/news/2013/06/07/jekyll-1-0-3-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/06/07/jekyll-1-0-3-released/index.html	(from https://jekyllrb.com/news/)
01:14:43	23389/23389	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5b5d%22	https://jekyllrb.com/news/2013/05/12/jekyll-1-0-2-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/05/12/jekyll-1-0-2-released/index.html	(from https://jekyllrb.com/news/)
01:14:44	22993/22993	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-59d1%22	https://jekyllrb.com/news/2013/05/08/jekyll-1-0-1-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/05/08/jekyll-1-0-1-released/index.html	(from https://jekyllrb.com/news/)
01:14:44	23331/23331	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5b23%22	https://jekyllrb.com/news/2013/05/05/jekyll-1-0-0-released/	/home/madmaestro/websites/jelly/jekyllrb.com/news/2013/05/05/jekyll-1-0-0-released/index.html	(from https://jekyllrb.com/news/)
